Gamekey,Home_team,Away_Team,Day_of_week,Month,Day,Year,Week,Player_Short_Name,Player_Team,Home_Team,fumbles_rec,fumbles_yds,fumbles_rec_tds,fumbles_lost,fumble_lost_FF_pts,fumble_tds_FF_pts,total_FF_pts
56561,ARI,STL,Sun,10,4,2015,4,T.Gurley,STL,False,0,0,0,0,0.0,0.0,0.0
56561,ARI,STL,Sun,10,4,2015,4,D.Bates,STL,False,0,0,0,0,0.0,0.0,0.0
56561,ARI,STL,Sun,10,4,2015,4,R.Havenstein,STL,False,0,0,0,0,0.0,0.0,0.0
56561,ARI,STL,Sun,10,4,2015,4,T.Johnson,STL,False,0,0,0,0,0.0,0.0,0.0
56562,DEN,MIN,Sun,10,4,2015,4,V.Miller,DEN,True,0,0,0,0,0.0,0.0,0.0
56562,DEN,MIN,Sun,10,4,2015,4,T.Bridgewater,MIN,False,0,0,0,1,-2.0,0.0,-2.0
56562,DEN,MIN,Sun,10,4,2015,4,S.Diggs,MIN,False,0,0,0,0,0.0,0.0,0.0
56565,SEA,DET,Mon,10,5,2015,4,R.Wilson,SEA,True,0,0,0,2,-4.0,0.0,-4.0
56565,SEA,DET,Mon,10,5,2015,4,T.Lockett,SEA,True,0,0,0,1,-2.0,0.0,-2.0
56565,SEA,DET,Mon,10,5,2015,4,D.Nowak,SEA,True,0,-12,0,0,0.0,0.0,0.0
56565,SEA,DET,Mon,10,5,2015,4,C.Johnson,DET,False,0,0,0,1,-2.0,0.0,-2.0
56565,SEA,DET,Mon,10,5,2015,4,E.Ansah,DET,False,0,0,0,0,0.0,0.0,0.0
56565,SEA,DET,Mon,10,5,2015,4,C.Reid,DET,False,0,27,0,0,0.0,0.0,0.0
56565,SEA,DET,Mon,10,5,2015,4,T.Jones,DET,False,0,0,0,0,0.0,0.0,0.0
56565,SEA,DET,Mon,10,5,2015,4,D.Carey,DET,False,0,0,0,0,0.0,0.0,0.0
56572,PHI,NO,Sun,10,11,2015,5,F.Cox,PHI,True,0,0,0,0,0.0,0.0,0.0
56572,PHI,NO,Sun,10,11,2015,5,B.Maxwell,PHI,True,0,2,0,0,0.0,0.0,0.0
56572,PHI,NO,Sun,10,11,2015,5,J.Hicks,PHI,True,0,0,0,0,0.0,0.0,0.0
56572,PHI,NO,Sun,10,11,2015,5,D.Brees,NO,False,0,0,0,2,-4.0,0.0,-4.0
56572,PHI,NO,Sun,10,11,2015,5,M.Hoomanawanui,NO,False,0,0,0,1,-2.0,0.0,-2.0
56571,KC,CHI,Sun,10,11,2015,5,R.Wilson,KC,True,0,0,0,0,0.0,0.0,0.0
56571,KC,CHI,Sun,10,11,2015,5,J.Cutler,CHI,False,0,0,0,1,-2.0,0.0,-2.0
56569,CIN,SEA,Sun,10,11,2015,5,R.Burkhead,CIN,True,0,0,0,1,-2.0,0.0,-2.0
56569,CIN,SEA,Sun,10,11,2015,5,B.Wagner,SEA,False,0,23,0,0,0.0,0.0,0.0
56567,ATL,WAS,Sun,10,11,2015,5,M.Ryan,ATL,True,0,0,0,1,-2.0,0.0,-2.0
56567,ATL,WAS,Sun,10,11,2015,5,D.Freeman,ATL,True,0,0,0,0,0.0,0.0,0.0
56567,ATL,WAS,Sun,10,11,2015,5,J.Jones,ATL,True,0,0,0,0,0.0,0.0,0.0
56567,ATL,WAS,Sun,10,11,2015,5,J.Crowder,WAS,False,0,0,0,0,0.0,0.0,0.0
56567,ATL,WAS,Sun,10,11,2015,5,W.Compton,WAS,False,0,0,0,0,0.0,0.0,0.0
56573,TB,JAC,Sun,10,11,2015,5,J.Smith,TB,True,0,3,0,0,0.0,0.0,0.0
56573,TB,JAC,Sun,10,11,2015,5,C.Grant,JAC,False,0,0,0,1,-2.0,0.0,-2.0
56574,TEN,BUF,Sun,10,11,2015,5,S.Johnson,TEN,True,0,0,0,0,0.0,0.0,0.0
56574,TEN,BUF,Sun,10,11,2015,5,D.Herron,BUF,False,0,0,0,0,0.0,0.0,0.0
56574,TEN,BUF,Sun,10,11,2015,5,D.Moore,BUF,False,0,0,0,1,-2.0,0.0,-2.0
56574,TEN,BUF,Sun,10,11,2015,5,E.Wood,BUF,False,0,0,0,0,0.0,0.0,0.0
56570,GB,STL,Sun,10,11,2015,5,A.Rodgers,GB,True,0,0,0,1,-2.0,0.0,-2.0
56570,GB,STL,Sun,10,11,2015,5,N.Foles,STL,False,0,0,0,0,0.0,0.0,0.0
56570,GB,STL,Sun,10,11,2015,5,T.Mason,STL,False,0,0,0,0,0.0,0.0,0.0
56570,GB,STL,Sun,10,11,2015,5,L.Joyner,STL,False,0,0,0,0,0.0,0.0,0.0
56575,DET,ARI,Sun,10,11,2015,5,G.Tate,DET,True,0,0,0,1,-2.0,0.0,-2.0
56575,DET,ARI,Sun,10,11,2015,5,A.Abdullah,DET,True,0,0,0,1,-2.0,0.0,-2.0
56575,DET,ARI,Sun,10,11,2015,5,J.Mauro,ARI,False,0,0,0,0,0.0,0.0,0.0
56575,DET,ARI,Sun,10,11,2015,5,R.Johnson,ARI,False,0,4,0,0,0.0,0.0,0.0
56576,DAL,NE,Sun,10,11,2015,5,J.Witten,DAL,True,0,0,0,1,-2.0,0.0,-2.0
56576,DAL,NE,Sun,10,11,2015,5,T.Brady,NE,False,0,0,0,0,0.0,0.0,0.0
56576,DAL,NE,Sun,10,11,2015,5,J.Edelman,NE,False,0,0,0,0,0.0,0.0,0.0
56576,DAL,NE,Sun,10,11,2015,5,J.Freeny,NE,False,0,7,0,0,0.0,0.0,0.0
56577,OAK,DEN,Sun,10,11,2015,5,D.Carr,OAK,True,0,0,0,1,-2.0,0.0,-2.0
56577,OAK,DEN,Sun,10,11,2015,5,R.Helu,OAK,True,0,0,0,0,0.0,0.0,0.0
56577,OAK,DEN,Sun,10,11,2015,5,M.Rivera,OAK,True,0,0,0,0,0.0,0.0,0.0
56577,OAK,DEN,Sun,10,11,2015,5,L.Alexander,OAK,True,0,0,0,1,-2.0,0.0,-2.0
56577,OAK,DEN,Sun,10,11,2015,5,D.Bruton,DEN,False,0,0,0,0,0.0,0.0,0.0
56577,OAK,DEN,Sun,10,11,2015,5,V.Miller,DEN,False,0,0,0,0,0.0,0.0,0.0
56578,NYG,SF,Sun,10,11,2015,5,C.Kaepernick,SF,False,0,0,0,0,0.0,0.0,0.0
56579,SD,PIT,Mon,10,12,2015,5,M.Gordon,SD,True,0,0,0,1,-2.0,0.0,-2.0
56579,SD,PIT,Mon,10,12,2015,5,S.Thomas,PIT,False,0,0,0,0,0.0,0.0,0.0
56580,NO,ATL,Thu,10,15,2015,6,D.Ellerbe,NO,True,0,0,0,0,0.0,0.0,0.0
56580,NO,ATL,Thu,10,15,2015,6,B.Browner,NO,True,0,0,0,0,0.0,0.0,0.0
56580,NO,ATL,Thu,10,15,2015,6,C.Jordan,NO,True,0,0,0,0,0.0,0.0,0.0
56580,NO,ATL,Thu,10,15,2015,6,M.Ryan,ATL,False,0,-5,0,1,-2.0,0.0,-2.0
56580,NO,ATL,Thu,10,15,2015,6,T.Coleman,ATL,False,0,0,0,1,-2.0,0.0,-2.0
56580,NO,ATL,Thu,10,15,2015,6,J.Matthews,ATL,False,0,0,0,0,0.0,0.0,0.0
56580,NO,ATL,Thu,10,15,2015,6,J.Stone,ATL,False,0,-3,0,1,-2.0,0.0,-2.0
56583,DET,CHI,Sun,10,18,2015,6,A.Abdullah,DET,True,0,0,0,0,0.0,0.0,0.0
56583,DET,CHI,Sun,10,18,2015,6,T.Jones,DET,True,0,0,0,1,-2.0,0.0,-2.0
56583,DET,CHI,Sun,10,18,2015,6,C.Fuller,DET,True,0,0,0,1,-2.0,0.0,-2.0
56583,DET,CHI,Sun,10,18,2015,6,J.Bellamy,CHI,False,0,0,0,0,0.0,0.0,0.0
56583,DET,CHI,Sun,10,18,2015,6,C.Prosinski,CHI,False,0,0,0,0,0.0,0.0,0.0
56586,NYJ,WAS,Sun,10,18,2015,6,B.Marshall,NYJ,True,0,0,0,1,-2.0,0.0,-2.0
56586,NYJ,WAS,Sun,10,18,2015,6,E.Decker,NYJ,True,0,0,0,1,-2.0,0.0,-2.0
56586,NYJ,WAS,Sun,10,18,2015,6,B.Breeland,WAS,False,0,-1,0,0,0.0,0.0,0.0
56587,PIT,ARI,Sun,10,18,2015,6,M.Mitchell,PIT,True,0,0,0,0,0.0,0.0,0.0
56587,PIT,ARI,Sun,10,18,2015,6,C.Palmer,ARI,False,0,-7,0,0,0.0,0.0,0.0
56587,PIT,ARI,Sun,10,18,2015,6,JO.Brown,ARI,False,0,0,0,1,-2.0,0.0,-2.0
56587,PIT,ARI,Sun,10,18,2015,6,B.Massie,ARI,False,0,0,0,0,0.0,0.0,0.0
56585,MIN,KC,Sun,10,18,2015,6,A.Peterson,MIN,True,0,0,0,0,0.0,0.0,0.0
56585,MIN,KC,Sun,10,18,2015,6,J.Berger,MIN,True,0,0,0,0,0.0,0.0,0.0
56585,MIN,KC,Sun,10,18,2015,6,B.Robison,MIN,True,0,0,0,0,0.0,0.0,0.0
56585,MIN,KC,Sun,10,18,2015,6,C.West,KC,False,0,0,0,1,-2.0,0.0,-2.0
56581,BUF,CIN,Sun,10,18,2015,6,A.Dalton,CIN,False,0,-13,0,0,0.0,0.0,0.0
56582,CLE,DEN,Sun,10,18,2015,6,J.McCown,CLE,True,0,0,0,1,-2.0,0.0,-2.0
56582,CLE,DEN,Sun,10,18,2015,6,J.Norwood,DEN,False,0,0,0,0,0.0,0.0,0.0
56582,CLE,DEN,Sun,10,18,2015,6,S.Barrett,DEN,False,0,0,0,0,0.0,0.0,0.0
56588,TEN,MIA,Sun,10,18,2015,6,M.Mariota,TEN,True,0,0,0,2,-4.0,0.0,-4.0
56588,TEN,MIA,Sun,10,18,2015,6,J.Jenkins,MIA,False,0,0,0,0,0.0,0.0,0.0
56588,TEN,MIA,Sun,10,18,2015,6,J.Taylor,MIA,False,0,31,0,0,0.0,0.0,0.0
56584,JAC,HOU,Sun,10,18,2015,6,B.Bortles,JAC,True,0,0,0,0,0.0,0.0,0.0
56584,JAC,HOU,Sun,10,18,2015,6,A.Foster,HOU,False,0,0,0,0,0.0,0.0,0.0
56584,JAC,HOU,Sun,10,18,2015,6,K.Lamm,HOU,False,0,0,0,0,0.0,0.0,0.0
56590,GB,SD,Sun,10,18,2015,6,E.Lacy,GB,True,0,0,0,0,0.0,0.0,0.0
56590,GB,SD,Sun,10,18,2015,6,C.Matthews,GB,True,0,0,0,0,0.0,0.0,0.0
56590,GB,SD,Sun,10,18,2015,6,T.Lang,GB,True,0,0,0,0,0.0,0.0,0.0
56590,GB,SD,Sun,10,18,2015,6,M.Gordon,SD,False,0,0,0,1,-2.0,0.0,-2.0
56590,GB,SD,Sun,10,18,2015,6,D.Fluker,SD,False,0,0,0,0,0.0,0.0,0.0
56591,SF,BAL,Sun,10,18,2015,6,J.Hayne,SF,True,0,0,0,0,0.0,0.0,0.0
56591,SF,BAL,Sun,10,18,2015,6,D.Johnson,SF,True,0,0,0,0,0.0,0.0,0.0
56593,PHI,NYG,Mon,10,19,2015,6,S.Bradford,PHI,True,0,-18,0,0,0.0,0.0,0.0
56593,PHI,NYG,Mon,10,19,2015,6,D.Murray,PHI,True,0,0,0,0,0.0,0.0,0.0
56593,PHI,NYG,Mon,10,19,2015,6,J.Matthews,PHI,True,0,0,0,1,-2.0,0.0,-2.0
56593,PHI,NYG,Mon,10,19,2015,6,L.Johnson,PHI,True,0,0,0,0,0.0,0.0,0.0
56593,PHI,NYG,Mon,10,19,2015,6,D.Ryans,PHI,True,0,0,0,0,0.0,0.0,0.0
56593,PHI,NYG,Mon,10,19,2015,6,E.Manning,NYG,False,0,0,0,0,0.0,0.0,0.0
56593,PHI,NYG,Mon,10,19,2015,6,R.Jennings,NYG,False,0,0,0,1,-2.0,0.0,-2.0
56593,PHI,NYG,Mon,10,19,2015,6,E.Flowers,NYG,False,0,-4,0,0,0.0,0.0,0.0
56593,PHI,NYG,Mon,10,19,2015,6,D.Moore,NYG,False,0,7,0,0,0.0,0.0,0.0
56594,SF,SEA,Thu,10,22,2015,7,C.Hyde,SF,True,0,0,0,0,0.0,0.0,0.0
56594,SF,SEA,Thu,10,22,2015,7,E.Pears,SF,True,0,0,0,0,0.0,0.0,0.0
56595,JAC,BUF,Sun,10,25,2015,7,J.Evans,JAC,True,0,0,0,0,0.0,0.0,0.0
56595,JAC,BUF,Sun,10,25,2015,7,C.Clemons,JAC,True,0,6,0,0,0.0,0.0,0.0
56595,JAC,BUF,Sun,10,25,2015,7,P.Posluszny,JAC,True,0,0,0,0,0.0,0.0,0.0
56595,JAC,BUF,Sun,10,25,2015,7,E.Manuel,BUF,False,0,0,0,1,-2.0,0.0,-2.0
56595,JAC,BUF,Sun,10,25,2015,7,L.McCoy,BUF,False,0,0,0,1,-2.0,0.0,-2.0
56595,JAC,BUF,Sun,10,25,2015,7,E.Wood,BUF,False,0,-2,0,0,0.0,0.0,0.0
56601,STL,CLE,Sun,10,25,2015,7,J.Cook,STL,True,0,0,0,1,-2.0,0.0,-2.0
56601,STL,CLE,Sun,10,25,2015,7,A.Ayers,STL,True,0,0,0,0,0.0,0.0,0.0
56601,STL,CLE,Sun,10,25,2015,7,E.Sims,STL,True,0,0,0,0,0.0,0.0,0.0
56601,STL,CLE,Sun,10,25,2015,7,N.Fairley,STL,True,0,-5,0,0,0.0,0.0,0.0
56601,STL,CLE,Sun,10,25,2015,7,R.McLeod,STL,True,0,20,0,0,0.0,0.0,0.0
56601,STL,CLE,Sun,10,25,2015,7,J.McCown,CLE,False,0,0,0,2,-4.0,0.0,-4.0
56601,STL,CLE,Sun,10,25,2015,7,T.Gabriel,CLE,False,0,0,0,1,-2.0,0.0,-2.0
56601,STL,CLE,Sun,10,25,2015,7,T.Benjamin,CLE,False,0,0,0,1,-2.0,0.0,-2.0
56601,STL,CLE,Sun,10,25,2015,7,J.Poyer,CLE,False,0,4,0,0,0.0,0.0,0.0
56599,MIA,HOU,Sun,10,25,2015,7,D.Williams,MIA,True,0,0,0,1,-2.0,0.0,-2.0
56599,MIA,HOU,Sun,10,25,2015,7,B.Hoyer,HOU,False,0,0,0,0,0.0,0.0,0.0
56599,MIA,HOU,Sun,10,25,2015,7,D.Hopkins,HOU,False,0,0,0,0,0.0,0.0,0.0
56599,MIA,HOU,Sun,10,25,2015,7,C.Clark,HOU,False,0,0,0,0,0.0,0.0,0.0
56599,MIA,HOU,Sun,10,25,2015,7,G.Graham,HOU,False,0,0,0,0,0.0,0.0,0.0
56599,MIA,HOU,Sun,10,25,2015,7,J.Joseph,HOU,False,0,0,0,0,0.0,0.0,0.0
56600,NE,NYJ,Sun,10,25,2015,7,T.Brady,NE,True,0,0,0,0,0.0,0.0,0.0
56600,NE,NYJ,Sun,10,25,2015,7,D.Hightower,NE,True,0,0,0,0,0.0,0.0,0.0
56600,NE,NYJ,Sun,10,25,2015,7,R.Fitzpatrick,NYJ,False,0,0,0,1,-2.0,0.0,-2.0
56598,KC,PIT,Sun,10,25,2015,7,J.Howard,KC,True,0,-1,0,0,0.0,0.0,0.0
56598,KC,PIT,Sun,10,25,2015,7,L.Jones,PIT,False,0,0,0,1,-2.0,0.0,-2.0
56603,WAS,TB,Sun,10,25,2015,7,K.Cousins,WAS,True,0,0,0,1,-2.0,0.0,-2.0
56603,WAS,TB,Sun,10,25,2015,7,C.Baker,WAS,True,0,0,0,0,0.0,0.0,0.0
56603,WAS,TB,Sun,10,25,2015,7,J.Winston,TB,False,0,0,0,0,0.0,0.0,0.0
56603,WAS,TB,Sun,10,25,2015,7,C.Sims,TB,False,0,0,0,1,-2.0,0.0,-2.0
56603,WAS,TB,Sun,10,25,2015,7,H.Jones,TB,False,0,43,0,0,0.0,0.0,0.0
56596,DET,MIN,Sun,10,25,2015,7,S.Tulloch,DET,True,0,0,0,0,0.0,0.0,0.0
56596,DET,MIN,Sun,10,25,2015,7,T.Bridgewater,MIN,False,0,0,0,1,-2.0,0.0,-2.0
56596,DET,MIN,Sun,10,25,2015,7,T.Clemmings,MIN,False,0,0,0,0,0.0,0.0,0.0
56597,IND,NO,Sun,10,25,2015,7,T.Carter,IND,True,0,0,0,0,0.0,0.0,0.0
56597,IND,NO,Sun,10,25,2015,7,G.Whalen,IND,True,0,0,0,1,-2.0,0.0,-2.0
56597,IND,NO,Sun,10,25,2015,7,B.Cooks,NO,False,0,0,0,0,0.0,0.0,0.0
56597,IND,NO,Sun,10,25,2015,7,J.Hill,NO,False,0,0,0,0,0.0,0.0,0.0
56597,IND,NO,Sun,10,25,2015,7,K.Wilson,NO,False,0,4,0,0,0.0,0.0,0.0
56602,TEN,ATL,Sun,10,25,2015,7,Z.Mettenberger,TEN,True,0,-6,0,0,0.0,0.0,0.0
56602,TEN,ATL,Sun,10,25,2015,7,M.Ryan,ATL,False,0,0,0,0,0.0,0.0,0.0
56602,TEN,ATL,Sun,10,25,2015,7,M.Person,ATL,False,0,0,0,0,0.0,0.0,0.0
56604,SD,OAK,Sun,10,25,2015,7,S.Johnson,SD,True,0,0,0,0,0.0,0.0,0.0
56605,NYG,DAL,Sun,10,25,2015,7,M.White,NYG,True,0,0,0,0,0.0,0.0,0.0
56605,NYG,DAL,Sun,10,25,2015,7,C.Beasley,DAL,False,0,0,0,1,-2.0,0.0,-2.0
56606,CAR,PHI,Sun,10,25,2015,7,S.Bradford,PHI,False,0,0,0,0,0.0,0.0,0.0
56606,CAR,PHI,Sun,10,25,2015,7,J.Kelce,PHI,False,0,0,0,0,0.0,0.0,0.0
56607,ARI,BAL,Mon,10,26,2015,7,J.Bethel,ARI,True,0,0,0,0,0.0,0.0,0.0
56607,ARI,BAL,Mon,10,26,2015,7,P.Peterson,ARI,True,0,0,0,0,0.0,0.0,0.0
56607,ARI,BAL,Mon,10,26,2015,7,B.Golden,ARI,True,0,0,0,0,0.0,0.0,0.0
56607,ARI,BAL,Mon,10,26,2015,7,J.Ross,BAL,False,0,0,0,1,-2.0,0.0,-2.0
56608,NE,MIA,Thu,10,29,2015,8,R.Tannehill,MIA,False,0,-9,0,0,0.0,0.0,0.0
56608,NE,MIA,Thu,10,29,2015,8,J.Landry,MIA,False,0,0,0,0,0.0,0.0,0.0
56611,BAL,SD,Sun,11,1,2015,8,J.Flacco,BAL,True,0,-9,0,0,0.0,0.0,0.0
56611,BAL,SD,Sun,11,1,2015,8,P.Rivers,SD,False,0,-2,0,0,0.0,0.0,0.0
56616,PIT,CIN,Sun,11,1,2015,8,A.Dalton,CIN,False,0,-15,0,0,0.0,0.0,0.0
56616,PIT,CIN,Sun,11,1,2015,8,G.Bernard,CIN,False,0,0,0,0,0.0,0.0,0.0
56616,PIT,CIN,Sun,11,1,2015,8,R.Bodine,CIN,False,0,-9,0,0,0.0,0.0,0.0
56614,HOU,TEN,Sun,11,1,2015,8,J.Crick,HOU,True,0,0,0,0,0.0,0.0,0.0
56614,HOU,TEN,Sun,11,1,2015,8,E.Pleasant,HOU,True,0,0,0,0,0.0,0.0,0.0
56614,HOU,TEN,Sun,11,1,2015,8,Z.Mettenberger,TEN,False,0,0,0,1,-2.0,0.0,-2.0
56614,HOU,TEN,Sun,11,1,2015,8,B.Sankey,TEN,False,0,0,0,1,-2.0,0.0,-2.0
56612,CHI,MIN,Sun,11,1,2015,8,M.Mariani,CHI,True,0,0,0,0,0.0,0.0,0.0
56612,CHI,MIN,Sun,11,1,2015,8,M.Sherels,MIN,False,0,0,0,0,0.0,0.0,0.0
56610,ATL,TB,Sun,11,1,2015,8,M.Ryan,ATL,True,0,-4,0,1,-2.0,0.0,-2.0
56610,ATL,TB,Sun,11,1,2015,8,D.Freeman,ATL,True,0,0,0,0,0.0,0.0,0.0
56610,ATL,TB,Sun,11,1,2015,8,J.Jones,ATL,True,0,0,0,1,-2.0,0.0,-2.0
56610,ATL,TB,Sun,11,1,2015,8,M.Person,ATL,True,0,-9,0,1,-2.0,0.0,-2.0
56610,ATL,TB,Sun,11,1,2015,8,K.Alexander,TB,False,0,20,0,0,0.0,0.0,0.0
56610,ATL,TB,Sun,11,1,2015,8,J.Smith,TB,False,0,9,0,0,0.0,0.0,0.0
56610,ATL,TB,Sun,11,1,2015,8,H.Melton,TB,False,0,0,0,0,0.0,0.0,0.0
56615,NO,NYG,Sun,11,1,2015,8,W.Snead,NO,True,0,0,0,1,-2.0,0.0,-2.0
56615,NO,NYG,Sun,11,1,2015,8,M.Murphy,NO,True,0,0,0,0,0.0,0.0,0.0
56615,NO,NYG,Sun,11,1,2015,8,J.Byrd,NO,True,0,1,0,0,0.0,0.0,0.0
56615,NO,NYG,Sun,11,1,2015,8,E.Manning,NYG,False,0,0,0,0,0.0,0.0,0.0
56615,NO,NYG,Sun,11,1,2015,8,W.Tye,NYG,False,0,0,0,1,-2.0,0.0,-2.0
56615,NO,NYG,Sun,11,1,2015,8,T.McBride,NYG,False,0,63,0,0,0.0,0.0,0.0
56617,STL,SF,Sun,11,1,2015,8,T.Austin,STL,True,0,0,0,1,-2.0,0.0,-2.0
56617,STL,SF,Sun,11,1,2015,8,E.Harold,SF,False,0,8,0,0,0.0,0.0,0.0
56613,CLE,ARI,Sun,11,1,2015,8,J.McCown,CLE,True,0,-4,0,1,-2.0,0.0,-2.0
56613,CLE,ARI,Sun,11,1,2015,8,R.Turbin,CLE,True,0,0,0,0,0.0,0.0,0.0
56613,CLE,ARI,Sun,11,1,2015,8,J.Bademosi,CLE,True,0,0,0,0,0.0,0.0,0.0
56613,CLE,ARI,Sun,11,1,2015,8,K.Williams,CLE,True,0,0,0,0,0.0,0.0,0.0
56613,CLE,ARI,Sun,11,1,2015,8,A.Bryant,CLE,True,0,34,0,0,0.0,0.0,0.0
56613,CLE,ARI,Sun,11,1,2015,8,J.Thomas,CLE,True,0,0,0,0,0.0,0.0,0.0
56613,CLE,ARI,Sun,11,1,2015,8,D.Johnson,ARI,False,0,0,0,0,0.0,0.0,0.0
56613,CLE,ARI,Sun,11,1,2015,8,C.Johnson,ARI,False,0,0,0,2,-4.0,0.0,-4.0
56613,CLE,ARI,Sun,11,1,2015,8,L.Fitzgerald,ARI,False,0,0,0,1,-2.0,0.0,-2.0
56613,CLE,ARI,Sun,11,1,2015,8,C.Redding,ARI,False,0,0,0,0,0.0,0.0,0.0
56619,DAL,SEA,Sun,11,1,2015,8,C.White,DAL,True,0,0,0,0,0.0,0.0,0.0
56619,DAL,SEA,Sun,11,1,2015,8,J.Wilcox,DAL,True,0,0,0,0,0.0,0.0,0.0
56620,DEN,GB,Sun,11,1,2015,8,A.Rodgers,GB,False,0,0,0,0,0.0,0.0,0.0
56620,DEN,GB,Sun,11,1,2015,8,E.Lacy,GB,False,0,0,0,0,0.0,0.0,0.0
56620,DEN,GB,Sun,11,1,2015,8,J.Jones,GB,False,0,0,0,0,0.0,0.0,0.0
56620,DEN,GB,Sun,11,1,2015,8,R.Rodgers,GB,False,0,0,0,0,0.0,0.0,0.0
56621,CAR,IND,Mon,11,2,2015,8,C.Newton,CAR,True,0,-2,0,1,-2.0,0.0,-2.0
56621,CAR,IND,Mon,11,2,2015,8,J.Stewart,CAR,True,0,0,0,1,-2.0,0.0,-2.0
56621,CAR,IND,Mon,11,2,2015,8,R.Harper,CAR,True,0,0,0,0,0.0,0.0,0.0
56621,CAR,IND,Mon,11,2,2015,8,A.Luck,IND,False,0,0,0,0,0.0,0.0,0.0
56621,CAR,IND,Mon,11,2,2015,8,F.Gore,IND,False,0,0,0,0,0.0,0.0,0.0
56621,CAR,IND,Mon,11,2,2015,8,H.Thornton,IND,False,0,0,0,0,0.0,0.0,0.0
56621,CAR,IND,Mon,11,2,2015,8,J.Harrison,IND,False,0,-1,0,1,-2.0,0.0,-2.0
56621,CAR,IND,Mon,11,2,2015,8,B.Winn,IND,False,0,0,0,0,0.0,0.0,0.0
56621,CAR,IND,Mon,11,2,2015,8,B.Werner,IND,False,0,0,0,0,0.0,0.0,0.0
56625,MIN,STL,Sun,11,8,2015,9,A.Peterson,MIN,True,0,0,0,0,0.0,0.0,0.0
56624,CAR,GB,Sun,11,8,2015,9,K.Love,CAR,True,0,0,0,0,0.0,0.0,0.0
56624,CAR,GB,Sun,11,8,2015,9,A.Rodgers,GB,False,0,0,0,0,0.0,0.0,0.0
56624,CAR,GB,Sun,11,8,2015,9,E.Lacy,GB,False,0,0,0,1,-2.0,0.0,-2.0
56626,NE,WAS,Sun,11,8,2015,9,L.Blount,NE,True,0,0,0,0,0.0,0.0,0.0
56626,NE,WAS,Sun,11,8,2015,9,J.Edelman,NE,True,0,0,0,1,-2.0,0.0,-2.0
56626,NE,WAS,Sun,11,8,2015,9,R.Ninkovich,NE,True,0,0,0,0,0.0,0.0,0.0
56626,NE,WAS,Sun,11,8,2015,9,M.Jones,WAS,False,0,0,0,1,-2.0,0.0,-2.0
56626,NE,WAS,Sun,11,8,2015,9,J.Crowder,WAS,False,0,0,0,0,0.0,0.0,0.0
56626,NE,WAS,Sun,11,8,2015,9,W.Blackmon,WAS,False,0,0,0,0,0.0,0.0,0.0
56627,NO,TEN,Sun,11,8,2015,9,O.Gwacham,NO,True,0,0,0,0,0.0,0.0,0.0
56627,NO,TEN,Sun,11,8,2015,9,M.Murphy,NO,True,0,0,0,1,-2.0,0.0,-2.0
56627,NO,TEN,Sun,11,8,2015,9,M.Mariota,TEN,False,0,0,0,0,0.0,0.0,0.0
56627,NO,TEN,Sun,11,8,2015,9,D.McCluster,TEN,False,0,0,0,1,-2.0,0.0,-2.0
56627,NO,TEN,Sun,11,8,2015,9,S.Johnson,TEN,False,0,0,0,0,0.0,0.0,0.0
56627,NO,TEN,Sun,11,8,2015,9,A.Gallik,TEN,False,0,0,0,0,0.0,0.0,0.0
56623,BUF,MIA,Sun,11,8,2015,9,J.Hughes,BUF,True,0,2,0,0,0.0,0.0,0.0
56623,BUF,MIA,Sun,11,8,2015,9,R.Tannehill,MIA,False,0,-6,0,1,-2.0,0.0,-2.0
56623,BUF,MIA,Sun,11,8,2015,9,Da.Williams,MIA,False,0,0,0,0,0.0,0.0,0.0
56628,NYJ,JAC,Sun,11,8,2015,9,C.Ivory,NYJ,True,0,0,0,0,0.0,0.0,0.0
56628,NYJ,JAC,Sun,11,8,2015,9,B.Marshall,NYJ,True,0,0,0,0,0.0,0.0,0.0
56628,NYJ,JAC,Sun,11,8,2015,9,C.Pace,NYJ,True,0,0,0,0,0.0,0.0,0.0
56628,NYJ,JAC,Sun,11,8,2015,9,K.Davis,NYJ,True,0,0,0,0,0.0,0.0,0.0
56628,NYJ,JAC,Sun,11,8,2015,9,B.Bortles,JAC,False,0,0,0,1,-2.0,0.0,-2.0
56628,NYJ,JAC,Sun,11,8,2015,9,N.Marshall,JAC,False,0,0,0,1,-2.0,0.0,-2.0
56629,PIT,OAK,Sun,11,8,2015,9,A.Brown,PIT,True,0,0,0,1,-2.0,0.0,-2.0
56629,PIT,OAK,Sun,11,8,2015,9,Jar.Jones,PIT,True,0,0,0,0,0.0,0.0,0.0
56629,PIT,OAK,Sun,11,8,2015,9,A.Chickillo,PIT,True,0,0,0,0,0.0,0.0,0.0
56629,PIT,OAK,Sun,11,8,2015,9,V.Williams,PIT,True,0,0,0,0,0.0,0.0,0.0
56629,PIT,OAK,Sun,11,8,2015,9,T.Jones,OAK,False,0,0,0,1,-2.0,0.0,-2.0
56629,PIT,OAK,Sun,11,8,2015,9,L.Murray,OAK,False,0,0,0,1,-2.0,0.0,-2.0
56629,PIT,OAK,Sun,11,8,2015,9,R.Armstrong,OAK,False,0,0,0,0,0.0,0.0,0.0
56629,PIT,OAK,Sun,11,8,2015,9,M.Thigpen,OAK,False,0,0,0,1,-2.0,0.0,-2.0
56631,TB,NYG,Sun,11,8,2015,9,C.Sims,TB,True,0,0,0,1,-2.0,0.0,-2.0
