Gamekey,Home_team,Away_Team,Day_of_week,Month,Day,Year,Week,Player_Short_Name,Player_Team,Home_Team,passing_att,passing_incmp,passing_cmp,passing_tds,passing_int,passing_yds,passing_twoptm,passing_yds_FF_pts,passing_tds_FF_pts,passing_twopt_FF_pts,intercept_FF_pts,total_FF_pts
56324,NYG,SF,Sun,11,16,2014,11,E.Manning,NYG,True,45,0,22,1,5,280,0,11.0,4.0,0.0,-5.0,10.0
56324,NYG,SF,Sun,11,16,2014,11,C.Kaepernick,SF,False,29,0,15,1,0,193,0,7.0,4.0,0.0,0.0,11.0
56324,NYG,SF,Sun,11,16,2014,11,A.Lee,SF,False,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56325,STL,DEN,Sun,11,16,2014,11,S.Hill,STL,True,29,0,20,1,0,220,0,8.0,4.0,0.0,0.0,12.0
56325,STL,DEN,Sun,11,16,2014,11,P.Manning,DEN,False,54,0,34,1,2,389,0,15.0,4.0,0.0,-2.0,17.0
56326,WAS,TB,Sun,11,16,2014,11,R.Griffin,WAS,True,32,0,23,1,2,207,0,8.0,4.0,0.0,-2.0,10.0
56326,WAS,TB,Sun,11,16,2014,11,J.McCown,TB,False,23,0,15,2,0,288,0,11.0,8.0,0.0,0.0,19.0
56327,SD,OAK,Sun,11,16,2014,11,P.Rivers,SD,True,34,0,22,1,0,193,0,7.0,4.0,0.0,0.0,11.0
56327,SD,OAK,Sun,11,16,2014,11,D.Carr,OAK,False,34,0,16,0,0,172,0,6.0,0.0,0.0,0.0,6.0
56328,ARI,DET,Sun,11,16,2014,11,D.Stanton,ARI,True,32,0,21,2,2,306,0,12.0,8.0,0.0,-2.0,18.0
56328,ARI,DET,Sun,11,16,2014,11,M.Stafford,DET,False,30,0,18,0,1,183,0,7.0,0.0,0.0,-1.0,6.0
56329,IND,NE,Sun,11,16,2014,11,A.Luck,IND,True,39,0,23,2,1,303,0,12.0,8.0,0.0,-1.0,19.0
56329,IND,NE,Sun,11,16,2014,11,T.Brady,NE,False,30,0,19,2,2,257,0,10.0,8.0,0.0,-2.0,16.0
56330,TEN,PIT,Mon,11,17,2014,11,Z.Mettenberger,TEN,True,24,0,15,2,1,263,0,10.0,8.0,0.0,-1.0,17.0
56330,TEN,PIT,Mon,11,17,2014,11,B.Roethlisberger,PIT,False,32,0,21,1,1,207,0,8.0,4.0,0.0,-1.0,11.0
56331,OAK,KC,Thu,11,20,2014,12,D.Carr,OAK,True,35,0,18,1,0,174,0,6.0,4.0,0.0,0.0,10.0
56331,OAK,KC,Thu,11,20,2014,12,A.Smith,KC,False,36,0,20,2,0,233,0,9.0,8.0,0.0,0.0,17.0
56332,ATL,CLE,Sun,11,23,2014,12,M.Ryan,ATL,True,43,0,27,2,1,273,0,10.0,8.0,0.0,-1.0,17.0
56332,ATL,CLE,Sun,11,23,2014,12,B.Hoyer,CLE,False,40,0,23,0,3,322,0,12.0,0.0,0.0,-3.0,9.0
56332,ATL,CLE,Sun,11,23,2014,12,J.Gordon,CLE,False,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56333,BUF,NYJ,Mon,11,23,2014,12,K.Orton,BUF,True,32,0,24,2,0,230,0,9.0,8.0,0.0,0.0,17.0
56333,BUF,NYJ,Mon,11,23,2014,12,G.Smith,NYJ,False,12,0,10,0,0,89,0,3.0,0.0,0.0,0.0,3.0
56333,BUF,NYJ,Mon,11,23,2014,12,M.Vick,NYJ,False,19,0,7,0,1,76,0,3.0,0.0,0.0,-1.0,2.0
56334,CHI,TB,Sun,11,23,2014,12,J.Cutler,CHI,True,27,0,17,1,0,130,0,5.0,4.0,0.0,0.0,9.0
56334,CHI,TB,Sun,11,23,2014,12,J.McCown,TB,False,48,0,25,1,2,341,0,13.0,4.0,0.0,-2.0,15.0
56335,HOU,CIN,Sun,11,23,2014,12,R.Mallett,HOU,True,45,0,21,0,1,189,0,7.0,0.0,0.0,-1.0,6.0
56335,HOU,CIN,Sun,11,23,2014,12,A.Dalton,CIN,False,35,0,24,1,1,233,0,9.0,4.0,0.0,-1.0,12.0
56336,IND,JAC,Sun,11,23,2014,12,A.Luck,IND,True,32,0,21,1,0,253,0,10.0,4.0,0.0,0.0,14.0
56336,IND,JAC,Sun,11,23,2014,12,B.Bortles,JAC,False,27,0,15,0,1,146,0,5.0,0.0,0.0,-1.0,4.0
56337,MIN,GB,Sun,11,23,2014,12,T.Bridgewater,MIN,True,37,0,21,2,1,210,1,8.0,8.0,2.0,-1.0,17.0
56337,MIN,GB,Sun,11,23,2014,12,A.Rodgers,GB,False,29,0,19,2,0,209,0,8.0,8.0,0.0,0.0,16.0
56338,NE,DET,Sun,11,23,2014,12,T.Brady,NE,True,53,0,38,2,1,349,0,13.0,8.0,0.0,-1.0,20.0
56338,NE,DET,Sun,11,23,2014,12,M.Stafford,DET,False,46,0,18,0,1,264,0,10.0,0.0,0.0,-1.0,9.0
56339,PHI,TEN,Sun,11,23,2014,12,M.Sanchez,PHI,True,43,0,30,1,2,307,0,12.0,4.0,0.0,-2.0,14.0
56339,PHI,TEN,Sun,11,23,2014,12,Z.Mettenberger,TEN,False,39,0,20,2,1,345,0,13.0,8.0,0.0,-1.0,20.0
56340,SD,STL,Sun,11,23,2014,12,P.Rivers,SD,True,35,0,29,1,1,291,0,11.0,4.0,0.0,-1.0,14.0
56340,SD,STL,Sun,11,23,2014,12,J.Hekker,STL,False,1,0,1,0,0,19,0,0.0,0.0,0.0,0.0,0.0
56340,SD,STL,Sun,11,23,2014,12,S.Hill,STL,False,35,0,18,1,2,198,0,7.0,4.0,0.0,-2.0,9.0
56341,SEA,ARI,Sun,11,23,2014,12,R.Wilson,SEA,True,22,0,17,1,0,211,0,8.0,4.0,0.0,0.0,12.0
56341,SEA,ARI,Sun,11,23,2014,12,D.Stanton,ARI,False,26,0,14,0,1,149,0,5.0,0.0,0.0,-1.0,4.0
56342,DEN,MIA,Sun,11,23,2014,12,P.Manning,DEN,True,35,0,28,4,0,257,1,10.0,16.0,2.0,0.0,28.0
56342,DEN,MIA,Sun,11,23,2014,12,R.Tannehill,MIA,False,36,0,26,3,1,228,0,9.0,12.0,0.0,-1.0,20.0
56343,SF,WAS,Sun,11,23,2014,12,C.Kaepernick,SF,True,29,0,20,1,1,256,0,10.0,4.0,0.0,-1.0,13.0
56343,SF,WAS,Sun,11,23,2014,12,R.Griffin,WAS,False,19,0,11,0,0,106,0,4.0,0.0,0.0,0.0,4.0
56343,SF,WAS,Sun,11,23,2014,12,P.Garcon,WAS,False,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56344,NYG,DAL,Sun,11,23,2014,12,E.Manning,NYG,True,40,0,29,3,1,338,0,13.0,12.0,0.0,-1.0,24.0
56344,NYG,DAL,Sun,11,23,2014,12,T.Romo,DAL,False,26,0,18,4,0,275,0,11.0,16.0,0.0,0.0,27.0
56345,NO,BAL,Mon,11,24,2014,12,D.Brees,NO,True,45,0,35,3,1,420,0,16.0,12.0,0.0,-1.0,27.0
56345,NO,BAL,Mon,11,24,2014,12,J.Flacco,BAL,False,24,0,18,1,0,243,0,9.0,4.0,0.0,0.0,13.0
56346,DET,CHI,Thu,11,27,2014,13,M.Stafford,DET,True,45,0,34,2,0,390,0,15.0,8.0,0.0,0.0,23.0
56346,DET,CHI,Thu,11,27,2014,13,J.Cutler,CHI,False,49,0,31,2,2,280,0,11.0,8.0,0.0,-2.0,17.0
56347,DAL,PHI,Thu,11,27,2014,13,T.Romo,DAL,True,29,0,18,0,2,199,0,7.0,0.0,0.0,-2.0,5.0
56347,DAL,PHI,Thu,11,27,2014,13,M.Sanchez,PHI,False,29,0,20,1,0,217,0,8.0,4.0,0.0,0.0,12.0
56348,SF,SEA,Thu,11,27,2014,13,C.Kaepernick,SF,True,29,0,16,0,2,121,0,4.0,0.0,0.0,-2.0,2.0
56348,SF,SEA,Thu,11,27,2014,13,R.Wilson,SEA,False,22,0,15,1,0,236,0,9.0,4.0,0.0,0.0,13.0
56349,BAL,SD,Sun,11,30,2014,13,J.Flacco,BAL,True,31,0,19,2,0,225,0,9.0,8.0,0.0,0.0,17.0
56349,BAL,SD,Sun,11,30,2014,13,P.Rivers,SD,False,45,0,34,3,1,383,0,15.0,12.0,0.0,-1.0,26.0
56350,BUF,CLE,Sun,11,30,2014,13,K.Orton,BUF,True,31,0,17,1,2,190,0,7.0,4.0,0.0,-2.0,9.0
56350,BUF,CLE,Sun,11,30,2014,13,B.Hoyer,CLE,False,30,0,18,0,2,192,0,7.0,0.0,0.0,-2.0,5.0
56350,BUF,CLE,Sun,11,30,2014,13,J.Manziel,CLE,False,8,0,5,0,0,63,0,2.0,0.0,0.0,0.0,2.0
56351,HOU,TEN,Sun,11,30,2014,13,R.Fitzpatrick,HOU,True,33,0,24,6,0,358,0,14.0,24.0,0.0,0.0,38.0
56351,HOU,TEN,Sun,11,30,2014,13,J.Locker,TEN,False,12,0,6,1,2,91,0,3.0,4.0,0.0,-2.0,5.0
56351,HOU,TEN,Sun,11,30,2014,13,Z.Mettenberger,TEN,False,19,0,13,1,1,184,0,7.0,4.0,0.0,-1.0,10.0
56352,IND,WAS,Sun,11,30,2014,13,A.Luck,IND,True,27,0,19,5,1,370,0,14.0,20.0,0.0,-1.0,33.0
56352,IND,WAS,Sun,11,30,2014,13,C.McCoy,WAS,False,47,0,31,3,0,392,0,15.0,12.0,0.0,0.0,27.0
56353,JAC,NYG,Sun,11,30,2014,13,B.Bortles,JAC,True,35,0,21,1,0,194,0,7.0,4.0,0.0,0.0,11.0
56353,JAC,NYG,Sun,11,30,2014,13,E.Manning,NYG,False,34,0,24,1,0,247,0,9.0,4.0,0.0,0.0,13.0
56354,MIN,CAR,Sun,11,30,2014,13,T.Bridgewater,MIN,True,21,0,15,2,0,138,0,5.0,8.0,0.0,0.0,13.0
56354,MIN,CAR,Sun,11,30,2014,13,C.Newton,CAR,False,35,0,18,1,1,194,0,7.0,4.0,0.0,-1.0,10.0
56355,PIT,NO,Sun,11,30,2014,13,B.Roethlisberger,PIT,True,58,0,32,2,2,435,2,17.0,8.0,4.0,-2.0,27.0
56355,PIT,NO,Sun,11,30,2014,13,D.Brees,NO,False,27,0,19,5,0,257,0,10.0,20.0,0.0,0.0,30.0
56356,STL,OAK,Sun,11,30,2014,13,S.Hill,STL,True,22,0,13,2,0,183,0,7.0,8.0,0.0,0.0,15.0
56356,STL,OAK,Sun,11,30,2014,13,M.Schaub,OAK,False,9,0,5,0,1,57,0,2.0,0.0,0.0,-1.0,1.0
56356,STL,OAK,Sun,11,30,2014,13,D.Carr,OAK,False,39,0,24,0,2,173,0,6.0,0.0,0.0,-2.0,4.0
56357,TB,CIN,Sun,11,30,2014,13,J.McCown,TB,True,29,0,15,0,1,190,0,7.0,0.0,0.0,-1.0,6.0
56357,TB,CIN,Sun,11,30,2014,13,A.Dalton,CIN,False,27,0,19,1,3,176,0,7.0,4.0,0.0,-3.0,8.0
56357,TB,CIN,Sun,11,30,2014,13,M.Sanu,CIN,False,1,0,1,0,0,11,0,0.0,0.0,0.0,0.0,0.0
56358,ATL,ARI,Sun,11,30,2014,13,M.Ryan,ATL,True,41,0,30,2,1,361,0,14.0,8.0,0.0,-1.0,21.0
56358,ATL,ARI,Sun,11,30,2014,13,D.Stanton,ARI,False,39,0,24,1,2,294,0,11.0,4.0,0.0,-2.0,13.0
56359,GB,NE,Sun,11,30,2014,13,A.Rodgers,GB,True,38,0,24,2,0,368,0,14.0,8.0,0.0,0.0,22.0
56359,GB,NE,Sun,11,30,2014,13,T.Brady,NE,False,35,0,22,2,0,245,0,9.0,8.0,0.0,0.0,17.0
56360,KC,DEN,Sun,11,30,2014,13,A.Smith,KC,True,23,0,15,2,1,153,0,6.0,8.0,0.0,-1.0,13.0
56360,KC,DEN,Sun,11,30,2014,13,P.Manning,DEN,False,34,0,17,2,0,179,0,7.0,8.0,0.0,0.0,15.0
56361,NYJ,MIA,Mon,12,1,2014,13,G.Smith,NYJ,True,13,0,7,0,1,65,0,2.0,0.0,0.0,-1.0,1.0
56361,NYJ,MIA,Mon,12,1,2014,13,R.Tannehill,MIA,False,35,0,25,0,1,235,0,9.0,0.0,0.0,-1.0,8.0
56362,CHI,DAL,Thu,12,4,2014,14,J.Cutler,CHI,True,46,0,32,2,1,341,0,13.0,8.0,0.0,-1.0,20.0
56362,CHI,DAL,Thu,12,4,2014,14,T.Romo,DAL,False,26,0,21,3,0,205,0,8.0,12.0,0.0,0.0,20.0
56363,CIN,PIT,Sun,12,7,2014,14,J.Campbell,CIN,True,6,0,4,0,0,25,0,1.0,0.0,0.0,0.0,1.0
56363,CIN,PIT,Sun,12,7,2014,14,A.Dalton,CIN,True,29,0,21,2,0,302,0,12.0,8.0,0.0,0.0,20.0
56363,CIN,PIT,Sun,12,7,2014,14,B.Roethlisberger,PIT,False,39,0,25,3,0,350,1,14.0,12.0,2.0,0.0,28.0
56364,CLE,IND,Sun,12,7,2014,14,B.Hoyer,CLE,True,31,0,14,0,2,140,0,5.0,0.0,0.0,-2.0,3.0
56364,CLE,IND,Sun,12,7,2014,14,A.Luck,IND,False,53,0,24,2,2,294,0,11.0,8.0,0.0,-2.0,17.0
56365,DET,TB,Sun,12,7,2014,14,M.Stafford,DET,True,34,0,26,3,0,311,0,12.0,12.0,0.0,0.0,24.0
56365,DET,TB,Sun,12,7,2014,14,J.McCown,TB,False,39,0,20,2,2,250,0,10.0,8.0,0.0,-2.0,16.0
56366,JAC,HOU,Sun,12,7,2014,14,D.Robinson,JAC,True,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56366,JAC,HOU,Sun,12,7,2014,14,B.Bortles,JAC,True,39,0,20,1,1,205,0,8.0,4.0,0.0,-1.0,11.0
56366,JAC,HOU,Sun,12,7,2014,14,R.Fitzpatrick,HOU,False,19,0,13,0,0,135,0,5.0,0.0,0.0,0.0,5.0
56367,MIA,BAL,Sun,12,7,2014,14,R.Tannehill,MIA,True,33,0,23,1,0,227,0,9.0,4.0,0.0,0.0,13.0
56367,MIA,BAL,Sun,12,7,2014,14,J.Flacco,BAL,False,33,0,25,2,1,269,0,10.0,8.0,0.0,-1.0,17.0
56368,MIN,NYJ,Sun,12,7,2014,14,T.Bridgewater,MIN,True,27,0,19,2,1,309,0,12.0,8.0,0.0,-1.0,19.0
56368,MIN,NYJ,Sun,12,7,2014,14,G.Smith,NYJ,False,29,0,18,1,1,254,0,10.0,4.0,0.0,-1.0,13.0
56369,NO,CAR,Sun,12,7,2014,14,D.Brees,NO,True,49,0,29,1,1,235,0,9.0,4.0,0.0,-1.0,12.0
56369,NO,CAR,Sun,12,7,2014,14,C.Newton,CAR,False,33,0,21,3,0,226,0,9.0,12.0,0.0,0.0,21.0
56370,TEN,NYG,Sun,12,7,2014,14,J.Locker,TEN,True,11,0,9,0,1,81,0,3.0,0.0,0.0,-1.0,2.0
56370,TEN,NYG,Sun,12,7,2014,14,Z.Mettenberger,TEN,True,24,0,14,0,1,125,0,5.0,0.0,0.0,-1.0,4.0
56370,TEN,NYG,Sun,12,7,2014,14,O.Beckham,NYG,False,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56370,TEN,NYG,Sun,12,7,2014,14,E.Manning,NYG,False,42,0,26,1,1,260,0,10.0,4.0,0.0,-1.0,13.0
56371,WAS,STL,Sun,12,7,2014,14,R.Griffin,WAS,True,4,0,3,0,0,33,0,1.0,0.0,0.0,0.0,1.0
56371,WAS,STL,Sun,12,7,2014,14,C.McCoy,WAS,True,32,0,20,0,2,199,0,7.0,0.0,0.0,-2.0,5.0
56371,WAS,STL,Sun,12,7,2014,14,S.Hill,STL,False,22,0,16,2,0,213,0,8.0,8.0,0.0,0.0,16.0
56372,ARI,KC,Sun,12,7,2014,14,D.Stanton,ARI,True,30,0,15,1,0,239,1,9.0,4.0,2.0,0.0,15.0
56372,ARI,KC,Sun,12,7,2014,14,A.Smith,KC,False,39,0,26,1,1,293,0,11.0,4.0,0.0,-1.0,14.0
56373,DEN,BUF,Sun,12,7,2014,14,P.Manning,DEN,True,20,0,14,0,2,173,0,6.0,0.0,0.0,-2.0,4.0
56373,DEN,BUF,Sun,12,7,2014,14,K.Orton,BUF,False,57,0,38,1,2,355,0,14.0,4.0,0.0,-2.0,16.0
56374,OAK,SF,Sun,12,7,2014,14,D.Carr,OAK,True,28,0,22,3,0,254,0,10.0,12.0,0.0,0.0,22.0
56374,OAK,SF,Sun,12,7,2014,14,C.Kaepernick,SF,False,33,0,18,1,2,174,0,6.0,4.0,0.0,-2.0,8.0
56375,PHI,SEA,Sun,12,7,2014,14,M.Sanchez,PHI,True,20,0,10,2,1,96,0,3.0,8.0,0.0,-1.0,10.0
56375,PHI,SEA,Sun,12,7,2014,14,R.Wilson,SEA,False,37,0,22,2,0,263,0,10.0,8.0,0.0,0.0,18.0
56376,SD,NE,Sun,12,7,2014,14,P.Rivers,SD,True,33,0,20,1,1,189,0,7.0,4.0,0.0,-1.0,10.0
56376,SD,NE,Sun,12,7,2014,14,T.Brady,NE,False,44,0,28,2,1,317,0,12.0,8.0,0.0,-1.0,19.0
56377,GB,ATL,Mon,12,8,2014,14,A.Rodgers,GB,True,36,0,24,3,0,327,0,13.0,12.0,0.0,0.0,25.0
56377,GB,ATL,Mon,12,8,2014,14,M.Ryan,ATL,False,39,0,24,4,1,375,0,15.0,16.0,0.0,-1.0,30.0
56378,STL,ARI,Thu,12,11,2014,15,S.Hill,STL,True,39,0,20,0,1,229,0,9.0,0.0,0.0,-1.0,8.0
56378,STL,ARI,Thu,12,11,2014,15,R.Lindley,ARI,False,10,0,4,0,0,30,0,1.0,0.0,0.0,0.0,1.0
56378,STL,ARI,Thu,12,11,2014,15,D.Stanton,ARI,False,20,0,12,0,0,109,0,4.0,0.0,0.0,0.0,4.0
56379,ATL,PIT,Sun,12,14,2014,15,M.Ryan,ATL,True,37,0,26,2,1,310,0,12.0,8.0,0.0,-1.0,19.0
56379,ATL,PIT,Sun,12,14,2014,15,B.Roethlisberger,PIT,False,35,0,27,0,0,360,0,14.0,0.0,0.0,0.0,14.0
56380,BAL,JAC,Sun,12,14,2014,15,J.Flacco,BAL,True,30,0,20,1,0,221,0,8.0,4.0,0.0,0.0,12.0
56380,BAL,JAC,Sun,12,14,2014,15,B.Bortles,JAC,False,37,0,21,0,1,210,0,8.0,0.0,0.0,-1.0,7.0
56380,BAL,JAC,Sun,12,14,2014,15,B.Anger,JAC,False,1,0,1,0,0,19,0,0.0,0.0,0.0,0.0,0.0
56381,BUF,GB,Sun,12,14,2014,15,K.Orton,BUF,True,27,0,14,0,1,158,0,6.0,0.0,0.0,-1.0,5.0
56381,BUF,GB,Sun,12,14,2014,15,A.Rodgers,GB,False,42,0,17,0,2,185,0,7.0,0.0,0.0,-2.0,5.0
56382,CAR,TB,Sun,12,14,2014,15,D.Anderson,CAR,True,40,0,25,1,0,277,0,11.0,4.0,0.0,0.0,15.0
56382,CAR,TB,Sun,12,14,2014,15,J.McCown,TB,False,28,0,13,1,1,154,0,6.0,4.0,0.0,-1.0,9.0
56383,CLE,CIN,Sun,12,14,2014,15,J.Manziel,CLE,True,18,0,10,0,2,80,0,3.0,0.0,0.0,-2.0,1.0
56383,CLE,CIN,Sun,12,14,2014,15,A.Dalton,CIN,False,24,0,14,0,1,117,0,4.0,0.0,0.0,-1.0,3.0
56384,DET,MIN,Sun,12,14,2014,15,M.Stafford,DET,True,28,0,17,1,0,153,0,6.0,4.0,0.0,0.0,10.0
56384,DET,MIN,Sun,12,14,2014,15,T.Bridgewater,MIN,False,41,0,31,1,2,315,0,12.0,4.0,0.0,-2.0,14.0
56385,IND,HOU,Sun,12,14,2014,15,A.Luck,IND,True,34,0,18,2,1,187,0,7.0,8.0,0.0,-1.0,14.0
56385,IND,HOU,Sun,12,14,2014,15,R.Fitzpatrick,HOU,False,6,0,3,0,0,30,0,1.0,0.0,0.0,0.0,1.0
56385,IND,HOU,Sun,12,14,2014,15,T.Savage,HOU,False,19,0,10,0,1,127,0,5.0,0.0,0.0,-1.0,4.0
56386,KC,OAK,Sun,12,14,2014,15,C.Daniel,KC,True,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56386,KC,OAK,Sun,12,14,2014,15,A.Smith,KC,True,30,0,18,2,0,297,0,11.0,8.0,0.0,0.0,19.0
56386,KC,OAK,Sun,12,14,2014,15,D.Carr,OAK,False,56,0,27,1,0,222,0,8.0,4.0,0.0,0.0,12.0
56387,NE,MIA,Sun,12,14,2014,15,T.Brady,NE,True,35,0,21,2,1,287,0,11.0,8.0,0.0,-1.0,18.0
56387,NE,MIA,Sun,12,14,2014,15,R.Tannehill,MIA,False,47,0,29,1,2,346,0,13.0,4.0,0.0,-2.0,15.0
56388,NYG,WAS,Sun,12,14,2014,15,E.Manning,NYG,True,34,0,23,3,0,250,0,10.0,12.0,0.0,0.0,22.0
56388,NYG,WAS,Sun,12,14,2014,15,R.Griffin,WAS,False,27,0,18,1,0,236,0,9.0,4.0,0.0,0.0,13.0
56388,NYG,WAS,Sun,12,14,2014,15,C.McCoy,WAS,False,7,0,4,0,0,39,0,1.0,0.0,0.0,0.0,1.0
56389,SD,DEN,Sun,12,14,2014,15,P.Rivers,SD,True,41,0,24,1,2,232,0,9.0,4.0,0.0,-2.0,11.0
56389,SD,DEN,Sun,12,14,2014,15,B.Osweiler,DEN,False,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56389,SD,DEN,Sun,12,14,2014,15,P.Manning,DEN,False,20,0,14,1,0,233,0,9.0,4.0,0.0,0.0,13.0
56390,TEN,NYJ,Sun,12,14,2014,15,J.Locker,TEN,True,11,0,6,0,0,57,0,2.0,0.0,0.0,0.0,2.0
56390,TEN,NYJ,Sun,12,14,2014,15,C.Whitehurst,TEN,True,24,0,10,0,0,203,0,8.0,0.0,0.0,0.0,8.0
56390,TEN,NYJ,Sun,12,14,2014,15,G.Smith,NYJ,False,28,0,16,1,0,179,0,7.0,4.0,0.0,0.0,11.0
56391,SEA,SF,Sun,12,14,2014,15,R.Wilson,SEA,True,24,0,12,1,1,168,0,6.0,4.0,0.0,-1.0,9.0
56391,SEA,SF,Sun,12,14,2014,15,C.Kaepernick,SF,False,19,0,11,0,0,141,0,5.0,0.0,0.0,0.0,5.0
56392,PHI,DAL,Sun,12,14,2014,15,M.Sanchez,PHI,True,28,0,17,0,2,252,0,10.0,0.0,0.0,-2.0,8.0
56392,PHI,DAL,Sun,12,14,2014,15,T.Romo,DAL,False,31,0,22,3,0,265,0,10.0,12.0,0.0,0.0,22.0
56393,CHI,NO,Mon,12,15,2014,15,J.Cutler,CHI,True,31,0,17,2,3,194,1,7.0,8.0,2.0,-3.0,14.0
56393,CHI,NO,Mon,12,15,2014,15,D.Brees,NO,False,36,0,29,3,0,375,0,15.0,12.0,0.0,0.0,27.0
56394,JAC,TEN,Thu,12,18,2014,16,C.Shorts,JAC,True,1,0,1,0,0,9,0,0.0,0.0,0.0,0.0,0.0
56394,JAC,TEN,Thu,12,18,2014,16,B.Bortles,JAC,True,26,0,13,1,0,115,0,4.0,4.0,0.0,0.0,8.0
56394,JAC,TEN,Thu,12,18,2014,16,C.Whitehurst,TEN,False,35,0,24,1,0,287,0,11.0,4.0,0.0,0.0,15.0
56396,WAS,PHI,Sat,12,20,2014,16,R.Griffin,WAS,True,23,0,16,0,1,220,0,8.0,0.0,0.0,-1.0,7.0
56396,WAS,PHI,Sat,12,20,2014,16,M.Sanchez,PHI,False,50,0,37,2,1,374,0,14.0,8.0,0.0,-1.0,21.0
56395,SF,SD,Sat,12,20,2014,16,C.Kaepernick,SF,True,24,0,15,1,0,114,0,4.0,4.0,0.0,0.0,8.0
56395,SF,SD,Sat,12,20,2014,16,P.Rivers,SD,False,54,0,33,4,3,356,0,14.0,16.0,0.0,-3.0,27.0
56397,CAR,CLE,Sun,12,21,2014,16,C.Newton,CAR,True,31,0,18,1,1,201,0,8.0,4.0,0.0,-1.0,11.0
56397,CAR,CLE,Sun,12,21,2014,16,B.Hoyer,CLE,False,13,0,7,1,1,134,0,5.0,4.0,0.0,-1.0,8.0
56397,CAR,CLE,Sun,12,21,2014,16,J.Manziel,CLE,False,8,0,3,0,0,32,0,1.0,0.0,0.0,0.0,1.0
56398,CHI,DET,Sun,12,21,2014,16,J.Clausen,CHI,True,39,0,23,2,1,181,0,7.0,8.0,0.0,-1.0,14.0
56398,CHI,DET,Sun,12,21,2014,16,M.Stafford,DET,False,39,0,22,0,2,243,0,9.0,0.0,0.0,-2.0,7.0
56399,HOU,BAL,Sun,12,21,2014,16,C.Keenum,HOU,True,42,0,20,0,1,185,0,7.0,0.0,0.0,-1.0,6.0
56399,HOU,BAL,Sun,12,21,2014,16,A.Foster,HOU,True,1,0,1,1,0,5,0,0.0,4.0,0.0,0.0,4.0
56399,HOU,BAL,Sun,12,21,2014,16,J.Flacco,BAL,False,50,0,21,2,3,195,0,7.0,8.0,0.0,-3.0,12.0
56400,MIA,MIN,Sun,12,21,2014,16,R.Tannehill,MIA,True,47,0,35,4,1,396,0,15.0,16.0,0.0,-1.0,30.0
56400,MIA,MIN,Sun,12,21,2014,16,T.Bridgewater,MIN,False,26,0,19,2,1,259,0,10.0,8.0,0.0,-1.0,17.0
56401,NO,ATL,Sun,12,21,2014,16,D.Brees,NO,True,47,0,30,1,2,313,0,12.0,4.0,0.0,-2.0,14.0
56401,NO,ATL,Sun,12,21,2014,16,M.Ryan,ATL,False,40,0,30,1,0,322,0,12.0,4.0,0.0,0.0,16.0
56402,NYJ,NE,Sun,12,21,2014,16,G.Smith,NYJ,True,27,0,17,1,1,210,0,8.0,4.0,0.0,-1.0,11.0
56402,NYJ,NE,Sun,12,21,2014,16,T.Brady,NE,False,35,0,23,1,1,182,0,7.0,4.0,0.0,-1.0,10.0
56403,PIT,KC,Sun,12,21,2014,16,B.Roethlisberger,PIT,True,25,0,18,1,0,220,0,8.0,4.0,0.0,0.0,12.0
56403,PIT,KC,Sun,12,21,2014,16,A.Smith,KC,False,45,0,31,0,0,311,0,12.0,0.0,0.0,0.0,12.0
56403,PIT,KC,Sun,12,21,2014,16,D.Colquitt,KC,False,1,0,1,0,0,6,0,0.0,0.0,0.0,0.0,0.0
56404,TB,GB,Sun,12,21,2014,16,J.McCown,TB,True,26,0,12,0,1,147,0,5.0,0.0,0.0,-1.0,4.0
56404,TB,GB,Sun,12,21,2014,16,A.Rodgers,GB,False,40,0,31,1,0,318,0,12.0,4.0,0.0,0.0,16.0
56405,STL,NYG,Sun,12,21,2014,16,S.Hill,STL,True,32,0,24,2,1,290,0,11.0,8.0,0.0,-1.0,18.0
56405,STL,NYG,Sun,12,21,2014,16,E.Manning,NYG,False,32,0,25,3,0,391,0,15.0,12.0,0.0,0.0,27.0
56406,DAL,IND,Sun,12,21,2014,16,T.Romo,DAL,True,20,0,18,4,0,218,0,8.0,16.0,0.0,0.0,24.0
56406,DAL,IND,Sun,12,21,2014,16,B.Weeden,DAL,True,1,0,1,1,0,43,0,1.0,4.0,0.0,0.0,5.0
56406,DAL,IND,Sun,12,21,2014,16,M.Hasselbeck,IND,False,21,0,15,1,0,126,0,5.0,4.0,0.0,0.0,9.0
56406,DAL,IND,Sun,12,21,2014,16,A.Luck,IND,False,22,0,15,0,2,109,0,4.0,0.0,0.0,-2.0,2.0
56406,DAL,IND,Sun,12,21,2014,16,P.McAfee,IND,False,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56407,OAK,BUF,Sun,12,21,2014,16,D.Carr,OAK,True,34,0,17,2,0,214,0,8.0,8.0,0.0,0.0,16.0
